Fasta	Genome	contig	Start	Stop	protID	name	url
GCF-003369735-protein2517.fasta	GCF_003369735	NZ_CP030913.1	2694035	2695217	2517	Citronelloyl-CoA dehydrogenase GnyD	http://purl.uniprot.org/uniprot/A0A1C7BVA8
GCF-001515845-protein11948.fasta	GCF_001515845	NZ_CP008865.2	6680874	6682305	11948	Aldehyde dehydrogenase	http://purl.uniprot.org/uniprot/A0A2W6X8F9
GCF-001045685-protein12396.fasta	GCF_001045685	NZ_CP012001.1	5972789	5973731	12396	Porphobilinogen deaminase	http://purl.uniprot.org/uniprot/B7V5F0
GCF-001679685-protein5324.fasta	GCF_001679685	NZ_CP016214.1	5791823	5792285	5324	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00046574D9
GCF-001516345-protein9473.fasta	GCF_001516345	NZ_CP008861.1	3851888	3852272	9473		
GCF-003073735-protein12533.fasta	GCF_003073735	NZ_CP029088.1	7055163	7056171	12533	Methionine import ATP-binding protein MetN 2	http://purl.uniprot.org/uniprot/Q02DK6
GCF-002442855-protein8171.fasta	GCF_002442855	NZ_CP017306.1	1962060	1962918	8171	Probable hydrolase	http://purl.uniprot.org/uniprot/Q9HZ92
GCF-001045685-protein9053.fasta	GCF_001045685	NZ_CP012001.1	2275908	2276712	9053	Secretion protein MttC	http://purl.uniprot.org/uniprot/A0A4Y7UYF3
GCF-900185255-protein7918.fasta	GCF_900185255	NZ_LT883143.1	2433820	2435971	7918	Cu2+-exporting ATPase/Cu+-exporting ATPase	http://purl.uniprot.org/uniprot/A0A4Q7NCA3
GCF-003429205-protein7406.fasta	GCF_003429205	NZ_CP031660.1	1525173	1525545	7406	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000BB676EF
GCF-000510305-protein6118.fasta	GCF_000510305	NC_023149.1	139030	140365	6118	C4-dicarboxylate transport protein	http://purl.uniprot.org/uniprot/A0A1F0J4Z6
GCF-002753655-protein3763.fasta	GCF_002753655	NZ_CP024477.1	4154871	4155489	3763	TetR/AcrR family transcriptional regulator	http://purl.uniprot.org/uniparc/UPI00032B6899
GCF-002812825-protein6544.fasta	GCF_002812825	NZ_CP025049.1	571859	573146	6544	Virion morphogenesis protein	http://purl.uniprot.org/uniprot/A0A125RNH5
GCF-002968695-protein9014.fasta	GCF_002968695	NZ_CP027174.1	2616065	2616554	9014	Lipoprotein, putative	http://purl.uniprot.org/uniprot/A6V782
GCF-002946935-protein11308.fasta	GCF_002946935	NZ_CP026680.1	5572601	5574164	11308	Sulfate ABC transporter permease	http://purl.uniprot.org/uniprot/A0A335NSQ4
GCF-003193645-protein251.fasta	GCF_003193645	NZ_CP029660.1	278280	282798	251		
GCF-001516365-protein5063.fasta	GCF_001516365	NZ_CP008862.2	5580148	5580385	5063	Antitoxin ParD4	http://purl.uniprot.org/uniprot/A0A157U1Y3
GCF-003369735-protein2554.fasta	GCF_003369735	NZ_CP030913.1	2740656	2741007	2554	Nuclear transport factor 2 family protein	http://purl.uniprot.org/uniprot/A0A328VT37
GCF-001515915-protein5601.fasta	GCF_001515915	NZ_CP008866.2	6139810	6141253	5601	Uncharacterized protein	http://purl.uniprot.org/uniprot/L0GGC7
GCF-002968955-protein7941.fasta	GCF_002968955	NZ_CP027166.1	2073897	2074767	7941	EamA domain-containing protein	http://purl.uniprot.org/uniprot/A0A4U0JFJ4
GCF-001516325-protein927.fasta	GCF_001516325	NZ_CP008860.2	1011398	1012031	927		
GCF-003028335-protein351.fasta	GCF_003028335	NZ_CP028162.1	393361	393799	351	DUF4399 domain-containing protein	http://purl.uniprot.org/uniprot/A0A157W244
GCF-003193645-protein774.fasta	GCF_003193645	NZ_CP029660.1	867086	868121	774	AraC family transcriptional regulator	http://purl.uniprot.org/uniparc/UPI00053E45B4
GCF-001293085-protein9438.fasta	GCF_001293085	NZ_CP012679.1	4013593	4015567	9438	Cytochrome c heme lyase subunit CcmF	http://purl.uniprot.org/uniprot/A0A157WUJ9
GCF-002946935-protein11473.fasta	GCF_002946935	NZ_CP026680.1	5756785	5757652	11473	Etoposide-induced 2.4 family protein	http://purl.uniprot.org/uniprot/A0A2R3IRZ8
GCF-002192495-protein285.fasta	GCF_002192495	NZ_CP021775.1	325528	326566	285	Transposase	http://purl.uniprot.org/uniprot/A0A1B8T9J6
GCF-003028335-protein5178.fasta	GCF_003028335	NZ_CP028162.1	5612540	5614004	5178	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	http://purl.uniprot.org/uniprot/A0A2V2TJE9
GCF-002812865-protein8677.fasta	GCF_002812865	NZ_CP025051.1	2768127	2769546	8677	Sensor protein	http://purl.uniprot.org/uniprot/A0A0N9ZXD2
GCF-003073895-protein9397.fasta	GCF_003073895	NZ_CP029097.1	2891116	2891734	9397	Serine recombinase	http://purl.uniprot.org/uniprot/A0A4Y7VD48
GCF-900243355-protein961.fasta	GCF_900243355	NZ_LT969520.1	1021508	1022264	961	DUF2063 domain-containing protein	http://purl.uniprot.org/uniparc/UPI0009721B3C
GCF-000017205-protein8389.fasta	GCF_000017205	NC_009656.1	2644258	2645905	8389	Arylsulfatase	http://purl.uniprot.org/uniprot/A0A431XA42
GCF-002411865-protein1522.fasta	GCF_002411865	NZ_CP031449.1	1696090	1697017	1522		
GCF-000504045-protein10235.fasta	GCF_000504045	NC_023019.1	4880709	4882755	10235	type VI secretion system tip protein VgrG	http://purl.uniprot.org/uniparc/UPI0003D2372C
GCF-002411865-protein2704.fasta	GCF_002411865	NZ_CP031449.1	2958958	2960794	2704	DNA cytosine methyltransferase	http://purl.uniprot.org/uniparc/UPI000513B489
GCF-001750705-protein896.fasta	GCF_001750705	NZ_CP017353.1	923090	924515	896	Periplasmic serine endoprotease DegP-like	http://purl.uniprot.org/uniprot/A0A1F0INM0
GCF-001721745-protein2291.fasta	GCF_001721745	NZ_CP012585.1	2441397	2441778	2291	membrane protein	http://purl.uniprot.org/uniparc/UPI00053D0FB3
GCF-003193645-protein1286.fasta	GCF_003193645	NZ_CP029660.1	1381273	1381948	1286		
GCF-000504045-protein6157.fasta	GCF_000504045	NC_023019.1	418199	419615	6157	signal recognition particle-docking protein FtsY	http://purl.uniprot.org/uniparc/UPI0003D1FC86
GCF-000508765-protein314.fasta	GCF_000508765	NC_023066.1	345395	345890	314	DUF523 domain-containing protein	http://purl.uniprot.org/uniparc/UPI000DA02AD0
GCF-001516105-protein2494.fasta	GCF_001516105	NZ_CP008868.1	2736785	2737910	2494	Acyl-CoA dehydrogenase	http://purl.uniprot.org/uniprot/A0A2V2T7I0
GCF-001792835-protein11513.fasta	GCF_001792835	NZ_CP015001.1	5520546	5520885	11513	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000DCADFF2
GCF-001077475-protein4255.fasta	GCF_001077475	NZ_CP012066.1	4724662	4725526	4255	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0003B9438E
GCF-003288435-protein4241.fasta	GCF_003288435	NZ_CP030327.1	4638362	4638635	4241	Glutaredoxin	http://purl.uniprot.org/uniprot/A0A141RIU3
GCF-003028335-protein1848.fasta	GCF_003028335	NZ_CP028162.1	1981189	1981456	1848	Topoisomerase II	http://purl.uniprot.org/uniprot/A0A485FJL7
GCF-002997005-protein5875.fasta	GCF_002997005	NZ_CP027538.1	6390292	6391177	5875	Helix-turn-helix domain-containing protein	http://purl.uniprot.org/uniprot/A0A444LR82
GCF-001515845-protein11953.fasta	GCF_001515845	NZ_CP008865.2	6688296	6689298	11953	AraC family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A355R1V0
GCF-000524595-protein1193.fasta	GCF_000524595	NZ_CP007147.1	1297321	1297792	1193	Transcriptional regulator	http://purl.uniprot.org/uniprot/A0A2V2TMX0
GCF-001516265-protein2980.fasta	GCF_001516265	NZ_CP008857.1	3263734	3264877	2980	toll/interleukin-1 receptor domain-containing protein	http://purl.uniprot.org/uniparc/UPI00053D15FF
GCF-001548335-protein10656.fasta	GCF_001548335	NZ_AP017302.1	5042737	5043526	10656	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000E35BAFD
GCF-000829885-protein11422.fasta	GCF_000829885	NZ_CP010555.1	5624407	5625625	11422	X-Pro dipeptidase	http://purl.uniprot.org/uniprot/A0A1F0ILM9
GCF-002223805-protein4516.fasta	GCF_002223805	NZ_CP019338.1	4978949	4980653	4516	Labile enterotoxin output A	http://purl.uniprot.org/uniprot/A0A0P7DMR4
GCF-000026645-protein2695.fasta	GCF_000026645	NC_011770.1	2831393	2832848	2695	Mercuric reductase	http://purl.uniprot.org/uniprot/B9MG40
GCF-003369775-protein3421.fasta	GCF_003369775	NZ_CP030910.1	3718766	3719150	3421	Conjugal transfer protein TrbC	http://purl.uniprot.org/uniprot/A0A0A1Z9M8
GCF-002812865-protein7743.fasta	GCF_002812865	NZ_CP025051.1	1757083	1757911	7743	Probable ABC transporter permease protein NosY	http://purl.uniprot.org/uniprot/Q9HYK9
GCF-002997005-protein1488.fasta	GCF_002997005	NZ_CP027538.1	1581791	1582580	1488	OmpA family protein	http://purl.uniprot.org/uniparc/UPI00053DB8FB
GCF-002205355-protein3191.fasta	GCF_002205355	NZ_CP022000.1	3534702	3535392	3191		
GCF-000017205-protein8295.fasta	GCF_000017205	NC_009656.1	2537818	2538088	8295	Uncharacterized protein	http://purl.uniprot.org/uniprot/A6V4A3
GCF-001548135-protein1404.fasta	GCF_001548135	NZ_AP014839.1	1500790	1501108	1404	Transcriptional regulator	http://purl.uniprot.org/uniprot/A0A3E1MWF4
GCF-003028335-protein6283.fasta	GCF_003028335	NZ_CP028162.1	6831427	6832393	6283	L-carnitine dehydrogenase	http://purl.uniprot.org/uniprot/Q9HTH8
GCF-000981825-protein871.fasta	GCF_000981825	NZ_CP011317.1	936729	937044	871	FluMu_N domain-containing protein	http://purl.uniprot.org/uniprot/X4Y6Q8
GCF-000524595-protein1703.fasta	GCF_000524595	NZ_CP007147.1	1884579	1887522	1703		
GCF-001516205-protein10972.fasta	GCF_001516205	NZ_CP008871.2	5167205	5168285	10972	IS5 family transposase	http://purl.uniprot.org/uniprot/A0A4R5GGD8
GCF-000816985-protein1382.fasta	GCF_000816985	NZ_CP007399.1	1497013	1498291	1382	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000FD4A292
GCF-002812825-protein9246.fasta	GCF_002812825	NZ_CP025049.1	3472646	3473099	9246	DUF2493 domain-containing protein	http://purl.uniprot.org/uniparc/UPI00073DE7DD
GCF-002968755-protein837.fasta	GCF_002968755	NZ_CP027169.1	934852	935905	837	Fimbrial family protein	http://purl.uniprot.org/uniprot/A0A2R3IQL4
GCF-003060845-protein2107.fasta	GCF_003060845	NZ_CP028917.1	2321035	2322481	2107	Aldehyde dehydrogenase	http://purl.uniprot.org/uniprot/V7D9I7
GCF-000816985-protein3086.fasta	GCF_000816985	NZ_CP007399.1	3377354	3379763	3086	TonB-dependent siderophore receptor	http://purl.uniprot.org/uniprot/A0A2V2U0Y6
GCF-002968695-protein11115.fasta	GCF_002968695	NZ_CP027174.1	4883688	4885452	11115	Arginine--tRNA ligase	http://purl.uniprot.org/uniprot/A0A4Y7V473
GCF-001482325-protein2834.fasta	GCF_001482325	NZ_CP013696.1	3098332	3098716	2834	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000738A172
GCF-002205375-protein9794.fasta	GCF_002205375	NZ_CP022002.1	3437929	3438616	9794	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A2R3IVF1
GCF-002968695-protein11084.fasta	GCF_002968695	NZ_CP027174.1	4839316	4841119	11084	Acyl-CoA dehydrogenase	http://purl.uniprot.org/uniprot/A0A1G5JU70
GCF-001722005-protein267.fasta	GCF_001722005	NZ_CP017099.1	298047	298347	267	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000847DC37
GCF-001722005-protein1529.fasta	GCF_001722005	NZ_CP017099.1	1727622	1728318	1529	type II toxin-antitoxin system HicB family antitoxin	http://purl.uniprot.org/uniparc/UPI00053D857E
GCF-002968755-protein5993.fasta	GCF_002968755	NZ_CP027169.1	6564952	6566893	5993	Putative membrane protein	http://purl.uniprot.org/uniprot/A0A2R3J1Q0
GCF-002812825-protein8597.fasta	GCF_002812825	NZ_CP025049.1	2748904	2749360	8597	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000DCAAD6C
GCF-000829255-protein10306.fasta	GCF_000829255	NZ_AP014646.1	4670758	4671121	10306	phage family protein	http://purl.uniprot.org/uniparc/UPI00053E5A51
GCF-001729505-protein6141.fasta	GCF_001729505	NZ_CP017149.1	135456	135909	6141	N-acetyltransferase domain-containing protein	http://purl.uniprot.org/uniprot/A0A1C7BDS0
GCF-003429205-protein10785.fasta	GCF_003429205	NZ_CP031660.1	5248049	5248805	10785	Uncharacterized protein	http://purl.uniprot.org/uniprot/A6V9T1
GCF-000473745-protein6222.fasta	GCF_000473745	NZ_CP008739.1	455659	456400	6222		
GCF-002205375-protein8733.fasta	GCF_002205375	NZ_CP022002.1	2359626	2360397	8733		
GCF-003369735-protein2590.fasta	GCF_003369735	NZ_CP030913.1	2778468	2779539	2590	acyl-CoA dehydrogenase	http://purl.uniprot.org/uniparc/UPI0000F2EEB6
GCF-002968695-protein9905.fasta	GCF_002968695	NZ_CP027174.1	3540523	3541759	9905	UPF0761 membrane protein PLES_43641	http://purl.uniprot.org/uniprot/B7UXY2
GCF-000017205-protein6774.fasta	GCF_000017205	NC_009656.1	927951	928485	6774	MxaD family protein	http://purl.uniprot.org/uniprot/A0A4D6FUY0
GCF-001516225-protein5356.fasta	GCF_001516225	NZ_CP008864.2	5841765	5842497	5356	ABC transporter ATP-binding protein	http://purl.uniprot.org/uniprot/A0A425A0H2
GCF-000284555-protein271.fasta	GCF_000284555	NC_017549.1	306631	306865	271	helix-turn-helix transcriptional regulator	http://purl.uniprot.org/uniparc/UPI0003B963AB
GCF-000359505-protein8339.fasta	GCF_000359505	NC_020912.1	2312813	2313770	8339	Site-specific integrase	http://purl.uniprot.org/uniprot/A0A4Y7VGM7
GCF-003193645-protein5853.fasta	GCF_003193645	NZ_CP029660.1	6355691	6356072	5853	YopE regulator	http://purl.uniprot.org/uniprot/A0A157WQN0
GCF-002968755-protein1836.fasta	GCF_002968755	NZ_CP027169.1	2025313	2025748	1836	50S ribosomal protein L15	http://purl.uniprot.org/uniprot/A6UZK7
GCF-000359505-protein8338.fasta	GCF_000359505	NC_020912.1	2312358	2312616	8338	winged helix-turn-helix domain-containing protein	http://purl.uniprot.org/uniparc/UPI00053D7EA7
GCF-001293085-protein6977.fasta	GCF_001293085	NZ_CP012679.1	1299627	1300257	6977	Isochorismatase domain-containing protein	http://purl.uniprot.org/uniprot/A0A1C7BJ06
GCF-003429205-protein8285.fasta	GCF_003429205	NZ_CP031660.1	2443942	2446504	8285	5-methylcytosine-specific restriction enzyme B(EcoKMcrBC)	http://purl.uniprot.org/uniprot/A0A335EG87
GCF-000568855-protein7892.fasta	GCF_000568855	NZ_CP020659.1	2154472	2155516	7892	TerC family protein	http://purl.uniprot.org/uniprot/A0A2V2TNN0
GCF-002812865-protein8623.fasta	GCF_002812865	NZ_CP025051.1	2704322	2705240	8623	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000C2C331C
GCF-002968695-protein7016.fasta	GCF_002968695	NZ_CP027174.1	385454	386183	7016	Putative outer membrane lipoprotein	http://purl.uniprot.org/uniprot/A0A0H2ZE45
GCF-002287725-protein7767.fasta	GCF_002287725	NZ_CP023316.1	1576183	1576915	7767		
GCF-002997005-protein3913.fasta	GCF_002997005	NZ_CP027538.1	4240009	4240315	3913	Cation transporter	http://purl.uniprot.org/uniprot/A0A448BSE3
GCF-003073735-protein7361.fasta	GCF_003073735	NZ_CP029088.1	1398687	1398942	7361	Cytotoxic translational repressor of toxin-antitoxin stability system	http://purl.uniprot.org/uniprot/A0A1F0IQH9
GCF-003369735-protein2545.fasta	GCF_003369735	NZ_CP030913.1	2730096	2730915	2545	Enoyl-CoA hydratase	http://purl.uniprot.org/uniprot/A0A485E8P6
GCF-003028335-protein6334.fasta	GCF_003028335	NZ_CP028162.1	6885879	6887295	6334	Biotin carboxylase	http://purl.uniprot.org/uniprot/A0A157VM98
GCF-000504045-protein10250.fasta	GCF_000504045	NC_023019.1	4895812	4896178	10250	Putative secreted protein	http://purl.uniprot.org/uniprot/V6AKD7
GCF-000568855-protein8266.fasta	GCF_000568855	NZ_CP020659.1	2516562	2517258	8266	TetR/AcrR family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A3E1UT30
GCF-001516265-protein2491.fasta	GCF_001516265	NZ_CP008857.1	2723940	2724144	2491	Helix-turn-helix domain-containing protein	http://purl.uniprot.org/uniprot/A0A4V8DMW8
GCF-001879525-protein2385.fasta	GCF_001879525	NZ_CP013113.1	2575559	2576729	2385	site-specific integrase	http://purl.uniprot.org/uniparc/UPI0005844DC6
GCF-001874465-protein10900.fasta	GCF_001874465	NZ_CP017969.1	4774071	4774836	10900	Domain of uncharacterized function (DUF1837)	http://purl.uniprot.org/uniprot/A0A485CVX3
GCF-002205335-protein11647.fasta	GCF_002205335	NZ_CP021999.1	5370715	5372149	11647	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0004B5F16E
GCF-002442855-protein8799.fasta	GCF_002442855	NZ_CP017306.1	2599867	2600947	8799	Phage head morphogenesis protein, SPP1 gp7	http://purl.uniprot.org/uniprot/A0A4U9PWT4
GCF-003060845-protein2119.fasta	GCF_003060845	NZ_CP028917.1	2333458	2334499	2119	ABC transporter permease	http://purl.uniprot.org/uniprot/A0A1E4WB10
GCF-002946935-protein8094.fasta	GCF_002946935	NZ_CP026680.1	2071641	2072922	8094	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A2V2TTK3
GCF-002208645-protein4305.fasta	GCF_002208645	NZ_CP022001.1	4699819	4700716	4305	LysR family transcriptional regulator	http://purl.uniprot.org/uniparc/UPI000B50E659
GCF-003060845-protein4521.fasta	GCF_003060845	NZ_CP028917.1	4932451	4933384	4521	HTH-type transcriptional activator NahR 3	http://purl.uniprot.org/uniprot/E3HXR7
GCF-003288435-protein78.fasta	GCF_003288435	NZ_CP030327.1	94150	94366	78	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000707B477
GCF-002968695-protein6952.fasta	GCF_002968695	NZ_CP027174.1	315967	316690	6952	Probable transcriptional regulator	http://purl.uniprot.org/uniprot/Q9HYM0
GCF-003028335-protein1197.fasta	GCF_003028335	NZ_CP028162.1	1268736	1268997	1197	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A4U9QUW0
GCF-003060845-protein2072.fasta	GCF_003060845	NZ_CP028917.1	2276951	2280362	2072	TM0106 family RecB-like putative nuclease	http://purl.uniprot.org/uniparc/UPI000462FD71
GCF-000017205-protein5977.fasta	GCF_000017205	NC_009656.1	98023	100189	5977	Integrase	http://purl.uniprot.org/uniprot/A0A368CSW4
GCF-002968695-protein10099.fasta	GCF_002968695	NZ_CP027174.1	3751909	3752164	10099	Succinate dehydrogenase assembly factor 2	http://purl.uniprot.org/uniprot/A0A4U6WU72
GCF-002997005-protein1824.fasta	GCF_002997005	NZ_CP027538.1	1948047	1948689	1824	Transposase, IS5 family	http://purl.uniprot.org/uniprot/A0A1H4II83
GCF-003028335-protein5628.fasta	GCF_003028335	NZ_CP028162.1	6098400	6098805	5628	Ferric uptake regulation protein	http://purl.uniprot.org/uniprot/Q03456
GCF-000568855-protein10203.fasta	GCF_000568855	NZ_CP020659.1	4521206	4521764	10203	Probable purine/pyrimidine phosphoribosyl transferase	http://purl.uniprot.org/uniprot/Q9HVE7
GCF-001516225-protein5192.fasta	GCF_001516225	NZ_CP008864.2	5664610	5665144	5192	DUF4123 domain-containing protein	http://purl.uniprot.org/uniparc/UPI0009395C52
GCF-002968695-protein10016.fasta	GCF_002968695	NZ_CP027174.1	3661531	3662155	10016	Phospholipase C accessory protein PlcR	http://purl.uniprot.org/uniprot/A0A335ELB9
GCF-000026645-protein2700.fasta	GCF_000026645	NC_011770.1	2836395	2836806	2700	GntR family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A368CZT0
GCF-003429205-protein9299.fasta	GCF_003429205	NZ_CP031660.1	3652872	3654357	9299	efflux transporter outer membrane subunit	http://purl.uniprot.org/uniparc/UPI0003B99788
GCF-002968955-protein9835.fasta	GCF_002968955	NZ_CP027166.1	4120399	4120624	9835	Carrier domain-containing protein	http://purl.uniprot.org/uniprot/A0A022P8J6
GCF-003073895-protein7936.fasta	GCF_003073895	NZ_CP029097.1	1306924	1308817	7936	ATPase involved in DNA repair	http://purl.uniprot.org/uniprot/A0A4U9MCY6
GCF-001729505-protein10903.fasta	GCF_001729505	NZ_CP017149.1	5366954	5368643	10903	L-lactate permease	http://purl.uniprot.org/uniprot/Q9HV38
GCF-003028335-protein2506.fasta	GCF_003028335	NZ_CP028162.1	2660150	2660747	2506	Transcriptional regulatory protein	http://purl.uniprot.org/uniprot/A0A3S4RFK9
GCF-002968755-protein3376.fasta	GCF_002968755	NZ_CP027169.1	3683540	3684395	3376	Transcriptional regulator	http://purl.uniprot.org/uniprot/A0A3B8TB99
GCF-003288435-protein1485.fasta	GCF_003288435	NZ_CP030327.1	1585399	1586446	1485	recombinase RecA	http://purl.uniprot.org/uniparc/UPI00053DCF44
GCF-003369775-protein583.fasta	GCF_003369775	NZ_CP030910.1	633010	634657	583	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0003B98FCC
GCF-001879525-protein4008.fasta	GCF_001879525	NZ_CP013113.1	4419389	4419665	4008	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0003B9DCFA
GCF-900243355-protein5168.fasta	GCF_900243355	NZ_LT969520.1	5603592	5603811	5168	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A2K4XYR5
GCF-000017205-protein7912.fasta	GCF_000017205	NC_009656.1	2175398	2176985	7912	Amino acid adenylation domain-containing protein	http://purl.uniprot.org/uniprot/A0A3S0L6B3
GCF-002287725-protein12183.fasta	GCF_002287725	NZ_CP023316.1	6441478	6442375	12183		
GCF-003369775-protein582.fasta	GCF_003369775	NZ_CP030910.1	632279	632960	582	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0003B96775
